dates,campaign_name,creative_name,total_spent,impressions,clicks,click_through_rate,leads,platform,adset_name
2024-03-10,USP_MS + Coop Campaign_240224,USP_RG_VideoAd5,102.98,395,3,0.75949367,1.0,facebook,ms + coop ap&ts ad set - 240224
2024-03-10,USP_Marketing+MBA_New Leads Campaign_240224,USP_RG_VideoAd5,1164.6,5067,42,0.82889284,4.0,facebook,marketing+mba ka&tn - 240224
2024-03-09,USP Study Abroad_Generic_240224,USP_Webinar_Saturdayfuture,0.01,1,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2023-11-17,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,73.6,135,3,2.22222222,1.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-03-11,USP Study Abroad_Generic_240224,USP_shreya_VideoAd7,28.14,31,1,3.22580645,0.0,facebook,all india event page view_290224
2024-03-11,USP Study Abroad_Generic_240224,USP_Webinar_SaturdayPlan_1,57.98,80,0,0.0,0.0,facebook,all india focusing on uni ad set_060324
2024-02-23,USP_Video_APTLTSKA_Lead-Gen_160224,RG Video,670.99,11896,143,0.012,1.0,google,combined_targeting_generic_aptstnka
2024-04-07,USP Study Abroad_Generic_240224,USP_S6_SeattleU,281.99,85,5,5.88235294,2.0,facebook,all india generic leads ad set_240224
2024-04-11,USP_2_Lead-gen-1_220124,#18 - Master's Degree In 12 Months Â– Rutgers,282.15,135,6,4.44444444,3.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-03-11,USP Study Abroad_Generic_240224,#15 ( Graphic ) - Dual coursework_Plain,8.36,7,0,0.0,0.0,facebook,all india new enquiry list rem_290224
2024-02-11,USP_Program_More-Volume_No Logic_India_220124,USP_Influencer_videoAd4,0.38,10,0,0.0,0.0,facebook,entrance exam_india
2024-02-10,USP_2_Lead-gen-1_220124,#6 ( Graphic ) - Master's Degree In 12 Months,265.99,283,0,0.0,2.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2023-12-09,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,0.5,4,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 23rd nov ]
2023-12-04,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#2 ( Graphic ) - State University Of New York,37.25,80,5,6.25,1.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-04-17,USP Study Abroad_Generic_240224,USP_S4_Do-you-have,0.12,1,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2024-01-25,USP_2_Lead-gen-1_220124,#1 ( Graphic ) - Want To Build Your Career In The US?,12.22,31,0,0.0,0.0,facebook,usp-2_data_job-title_katntsap
2024-01-28,USP_COOP-Drexel_More_Volume_No Logic_India_240124,USP_Drexel_1_EWYL,27.0,92,2,2.17391304,0.0,facebook,open targeting - advantage+ audience
2024-02-19,USP_Program_Lead-gen_3_Co-op_140223,USP_RIT_1_Repay,0.34,3,0,0.0,0.0,facebook,india_exclude-combined_targeting-interest
2024-03-07,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,1548.81,7451,63,0.84552409,6.0,facebook,all india counselling look-a-like_290224
2023-12-16,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#7 ( Graphic ) - Get free pass,2.47,20,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2023-12-10,xCBO - USP Masterclass Cold [ 7th Dec ] - Higher Intent - No Logic -  new link India,#2 ( Graphic ) - State University Of New York,37.53,144,5,3.47222222,0.0,facebook,entrance exam [ 7th dec ]
2023-12-04,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#2 ( Graphic ) - State University Of New York,33.32,142,4,2.81690141,1.0,facebook,related to study in us [ 31st oct ]
2023-12-20,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,890.82,1646,39,2.36938032,2.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2023-12-17,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,611.91,2054,43,2.09347614,5.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-04-06,USP Study Abroad_Generic_240224,USP_S10_Rider_13L,26.66,17,0,0.0,0.0,facebook,all india generic leads ad set_240224
2024-01-09,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#9 ( Graphic ) - Study In The US,1.36,6,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-04-05,USP_2_Lead-gen-2_Top4-states_050424,10-days left_Static-2,0.17,11,0,0.0,0.0,facebook,usp-2_ap_ts_050424
2024-01-23,USP_Program_More-volume_With-Logic_South-states_220124,USP_Influencer_videoAd1,44.48,71,1,1.4084507,0.0,facebook,open targeting - advantage+ audience_south-states
2024-02-05,USP_Program_Higher Intent_No Logic_South-states_220124,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,0.4,1,0,0.0,0.0,facebook,entrance exam_south-states
2024-04-06,USP_Webinar_070324,USP_Shreya_webinar_V1,2.42,13,0,0.0,0.0,facebook,all india look-a-like of form fillers 180324
2023-12-29,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#9 ( Graphic ) - Study In The US,17.02,43,1,2.3255814,0.0,facebook,related to study in us [ 31st oct ]
2024-03-12,USP_Video_ALL-India_Lead-Gen_Keywords_110324,Shreya,1984.52,25636,444,0.0173,9.0,google,keywords_targeting
2024-02-13,USP_Program_More-volume_With-Logic_India_220124,#6 ( Graphic ) - Master's Degree In 12 Months,566.56,1617,49,3.03030303,4.0,facebook,open targeting - advantage+ audience_india
2024-01-25,USP_COOP-Drexel_More_Volume_No Logic_India_240124,USP_Drexel_3_Getpaid,4.49,14,0,0.0,0.0,facebook,focusing on university
2024-03-30,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,1.15,7,0,0.0,0.0,facebook,ka&tn generic leads ad set_240224
2024-02-23,USP_2_Lead-gen-1_220124,#3 ( Graphic ) - Worried About GMAT Score?,151.75,14,0,0.0,1.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-06,USP_Webinar2_270324,USP_Webinar_SaturdayPlan_1,519.34,1554,4,0.25740026,1.0,facebook,all india webinar_270324
2024-04-06,USP_Webinar2_270324,USP_Webinar_without_GMAT/GRE,3535.29,29650,84,0.28330523,9.0,facebook,all india webinar_270324
2024-02-16,USP_Search_APTNTSKA_250124, --,7669.47,1448,50,0.0345,4.0,google,gmat/gre
2024-03-28,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,46.42,136,0,0.0,0.0,facebook,ka&tn generic leads ad set_240224
2023-12-16,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,44.53,190,1,0.52631579,0.0,facebook,related to study in us [ 23rd nov ]
2024-03-12,USP_Video_ALL-India_Lead-Gen_Keywords_110324,Kavita and Steffi,526.28,8252,137,0.0166,1.37,google,keywords_targeting
2023-12-01,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#8 ( Graphic ) - Study In The USA,1.57,3,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2023-12-24,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,0.04,2,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-01-16,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#6 ( Graphic ) - Master's Degree In 12 Months,5.36,30,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2024-03-18,USP_Video_APTLTSKA_Lead-Gen_Websites_050324,Shreya,313.84,1165,46,0.0395,1.0,google,yt_channels_url_targeting
2023-12-16,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#8 ( Graphic ) - Study In The USA,2.0,7,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2023-11-21,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#2 ( Graphic ) - State University Of New York,340.87,1074,3,0.27932961,0.0,facebook,entrance exam [ 31st oct ]
2024-01-04,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,71.14,153,4,2.61437908,1.0,facebook,entrance exam [ 23rd nov ]
2023-12-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#1 ( Graphic ) - Want To Build Your Career In The US?,28.15,65,4,6.15384615,0.0,facebook,open targeting - advantage+ audience [ 23rd nov ]
2024-03-26,USP Study Abroad_Generic_240224,USP_S10_Rider_13L,5.74,10,0,0.0,0.0,facebook,ka&tn generic leads ad set_240224
2024-02-04,USP_Program_More-volume_With-Logic_South-states_220124,USP_Influencer_videoAd4,21.37,7,0,0.0,0.0,facebook,related to study in us_south-states
2024-02-04,USP_Program_More-volume_With-Logic_South-states_220124,USP_Influencer_videoAd3,269.2,1741,14,0.80413555,0.0,facebook,related to study in us_south-states
2024-02-03,USP_2_Lead-gen-1_220124,#17 ( Graphic ) 2.25L,4.47,30,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-03-28,USP Study Abroad_Generic_240224,USP_S5_easy-for-you,35.56,137,0,0.0,0.0,facebook,ap&ts generic leads ad set_240224
2024-03-21,USP Study Abroad_Generic_240224,USP_Webinar_without_GMAT/GRE - Copy,61.84,252,1,0.3968254,0.0,facebook,ap&ts generic leads ad set_240224
2023-11-21,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#3 ( Graphic ) - Worried About GMAT Score?,5.28,16,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2024-01-24,USP_Program_Higher Intent_No Logic_India_220124,#1 ( Graphic ) - Want To Build Your Career In The US?,7.78,22,0,0.0,0.0,facebook,focusing on university_india
2024-02-28,USP_Marketing+MBA_New Leads Campaign_240224,USP_Influencer_videoAd1,417.77,1053,7,0.66476733,1.0,facebook,marketing+mba all india - 240224
2024-03-07,USP_Video_APTLTSKA_Lead-Gen_Websites_050324,RG Video,221.39,5462,38,0.007,0.0,google,yt_channels_url_targeting
2024-03-11,USP_Video_APTLTSKA_Lead-Gen_Websites_050324,RG Video,1982.42,13813,124,0.009,3.0,google,competitor_url_targeting
2024-04-06,USP Study Abroad_Generic_240224,USP_RG_VideoAd5,303.84,1958,5,0.25536261,1.0,facebook,all india counselling look-a-like_290224
2024-03-18,USP Study Abroad_Generic_240224,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,250.27,22,0,0.0,0.0,facebook,all india generic leads ad set_240224
2023-12-09,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#8 ( Graphic ) - Study in The USA,116.56,424,3,0.70754717,0.0,facebook,related to study in us [ 23rd nov ]
2024-03-22,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,2538.6,11764,54,0.45902754,2.0,facebook,all india focusing on uni ad set_060324
2024-04-17,USP_2_Lead-gen-2_Top4-states_050424,Last chance_Static-4,13.11,106,1,0.94339623,0.0,facebook,usp-2_ka_tn_050424
2024-03-20,USP_Video_APTLTSKA_Lead-Gen_Keywords_050324,RG Video,562.35,4460,47,0.0105,0.0,google,keywords_targeting
2024-01-01,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#9 ( Graphic ) - Study In The US,176.73,492,8,1.62601626,2.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-01-24,USP_Program_Higher Intent_No Logic_India_220124,#6 ( Graphic ) - Master's Degree In 12 Months,394.66,3267,18,0.55096419,2.0,facebook,entrance exam_india
2024-04-05,USP Study Abroad_Generic_240224,#8 ( Graphic ) - Study In The USA,784.91,3088,8,0.25906736,1.0,facebook,all india generic leads ad set_240224
2024-01-17,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,#1 ( Graphic ) - Want To Build Your Career In The US?,42.06,106,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 7th dec ]
2024-02-01,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd3,0.72,7,0,0.0,0.0,facebook,entrance exam
2024-02-01,USP_2_Lead-gen-1_220124,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,2842.3,289,18,6.2283737,23.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-03-14,USP_Marketing+MBA_New Leads Campaign_240224,USP_Fairfield_MS-Marketing-2_5,584.38,2590,4,0.15444015,0.0,facebook,marketing+mba ap&ts - 240224
2024-04-13,USP Study Abroad_Generic_240224,USP_S2_Faced-rejection,310.46,62,5,8.06451613,1.0,facebook,all india focusing on uni ad set_060324
2024-03-28,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,1924.84,7924,44,0.55527511,5.0,facebook,all india focusing on uni ad set_060324
2023-12-09,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,1.61,8,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2024-01-28,USP_Search_APTNTSKA_250124, --,1182.3,214,7,0.0327,2.0,google,gmat/gre
2024-03-22,USP Study Abroad_Generic_240224,USP_Webinar_MSunder12Months,29.15,94,1,1.06382979,0.0,facebook,all india focusing on uni ad set_060324
2023-12-08,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#9 ( Graphic ) - Study In The US,53.96,67,3,4.47761194,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-03-11,USP_MS + Coop Campaign_240224,USP_RG_VideoAd5,61.35,302,1,0.33112583,0.0,facebook,ms + coop all india ad set - 240224
2024-03-31,USP Study Abroad_Generic_240224,USP_S12_Rutgers2,0.78,6,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2024-01-11,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,4.63,7,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2024-04-13,USP_MS + Coop Campaign_240224,USP_shreya&steffi_VideoAd8,1.48,9,0,0.0,0.0,facebook,ms + coop ka&tn ad set - 240224
2024-04-13,USP_MS + Coop Campaign_240224,USP_shreya_VideoAd7,1.54,6,0,0.0,0.0,facebook,ms + coop ka&tn ad set - 240224
2024-01-24,USP_Program_More-Volume_No Logic_India_220124,#6 ( Graphic ) - Master's Degree In 12 Months,229.45,1303,6,0.46047583,0.0,facebook,related to study in us_india
2024-01-19,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,38.05,65,1,1.53846154,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-01-18,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#8 ( Graphic ) - Study In The USA,359.99,755,5,0.66225166,1.0,facebook,focusing on university [ 23rd nov ]
2024-02-04,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd1,0.71,15,0,0.0,0.0,facebook,related to study in us
2024-04-17,USP_2_Lead-gen-1_220124,10-days left_Static-2,45.54,13,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-01-31,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,#9 ( Graphic ) - Study In The USA,6.64,8,2,25.0,0.0,facebook,open targeting - advantage+ audience [ 7th dec ]
2024-01-29,USP_Program_More-volume_With-Logic_India_220124,USP_Influencer_videoAd2,688.18,1640,13,0.79268293,3.0,facebook,open targeting - advantage+ audience_india
2024-01-27,USP_Program_Higher Intent_No Logic_South-states_220124,USP_Influencer_videoAd4,1.88,8,1,12.5,0.0,facebook,entrance exam_south-states
2024-02-12,USP_Program_Higher Intent_No Logic_South-states_220124,USP_Influencer_videoAd1,166.25,388,3,0.77319588,0.0,facebook,focusing on university_south-states
2024-02-09,USP_Program_More-Volume_No Logic_India_220124,#17 ( Graphic ) 2.25L,16.57,37,0,0.0,0.0,facebook,related to study in us_india
2024-02-07,USP_Program_More-volume_With-Logic_India_220124,#16 ( Graphic ) - Dual coursework_Hands,2.2,5,0,0.0,0.0,facebook,related to study in us_india
2024-04-17,USP_2_Lead-gen-2_Top4-states_050424,5 days left_Static-5,17.78,33,1,3.03030303,0.0,facebook,usp-2_ka_tn_050424
2024-04-03,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,901.7,6761,35,0.5176749,0.0,facebook,ka&tn generic leads ad set_240224
2024-04-02,USP Study Abroad_Generic_240224,USP_S10_Rider_13L,3.1,10,0,0.0,0.0,facebook,all india focusing on uni ad set_060324
2023-12-07,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#1 ( Graphic ) - Want To Build Your Career In The US?,57.79,154,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-04-12,USP_MS + Coop Campaign_240224,USP_RIT_1_Getpaid,2034.25,2347,14,0.59650618,4.0,facebook,ms + coop ka&tn ad set - 240224
2023-12-31,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#2 ( Graphic ) - State University Of New York,3.48,13,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2024-04-12,USP Study Abroad_Generic_240224,USP_S7_Stony,0.1,1,0,0.0,0.0,facebook,all india focusing on uni ad set_060324
2024-03-16,USP Study Abroad_Generic_240224,#15 ( Graphic ) - Dual coursework_Plain,18.23,16,0,0.0,0.0,facebook,all india generic leads ad set_240224
2024-01-15,USP_Video_More_Volume_No Logic_India_New Link,USP_Influencer_videoAd2,88.2,430,2,0.46511628,0.0,facebook,related to study in us
2024-04-17,USP_2_Lead-gen-1_220124,Tomorrow_Static-6,1.07,7,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-04-01,USP_Webinar2_270324,USP_RG_webinar_V1,312.0,666,11,1.65165165,0.0,facebook,all india test aud webinar_270324
2024-04-03,USP Study Abroad_Generic_240224,USP_S3_never-been-easier,4.19,29,1,3.44827586,0.0,facebook,all india focusing on uni ad set_060324
2024-02-01,USP_Program_More-volume_With-Logic_India_220124,#17 ( Graphic ) 2.25L,183.37,40,0,0.0,1.0,facebook,related to study in us_india
2024-04-17,USP Study Abroad_Generic_240224,USP_S7_Stony,0.34,1,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2023-12-07,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#6 ( Graphic ) - Master's Degree In 12 Months,814.19,3853,16,0.41526084,0.0,facebook,focusing on university [ 4th nov ]
2024-02-11,USP_Program_More-Volume_No Logic_India_220124,#13 ( Graphic ) - Master's Degree In 12 Months_Tulane,0.7,5,0,0.0,0.0,facebook,entrance exam_india
2024-02-09,USP_Program_Higher Intent_No Logic_South-states_220124,#14 ( Graphic ) - Master's Degree In 12 Months_Drexel,149.0,910,2,0.21978022,0.0,facebook,entrance exam_south-states
2023-11-28,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,2.02,9,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-02-19,USP_Program_Lead-gen_4_MAR&MBA_140223,USP_Fairfield-MBA_2,1.57,8,0,0.0,0.0,facebook,location-apts_combined_targeting
2024-03-17,USP_Marketing+MBA_New Leads Campaign_240224,USP_kavita&steffi_VideoAd6,10169.16,110662,652,0.58918147,22.0,facebook,marketing+mba all india - 240224
2023-11-24,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,14.74,29,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2024-03-08,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,5283.89,17044,91,0.53391223,2.0,facebook,all india generic leads ad set_240224
2024-04-03,USP Study Abroad_Generic_240224,USP_kavita&steffi_VideoAd6,2122.22,15141,83,0.54818044,3.0,facebook,all india focusing on uni ad set_060324
2023-12-06,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,#1 ( Graphic ) - Want To Build Your Career In The US?,141.43,747,3,0.40160643,1.0,facebook,entrance exam [ 31st oct ]
2024-03-23,USP_Video_APTLTSKA_Lead-Gen_Keywords_050324,RG Video,815.67,5100,89,0.0175,3.88,google,keywords_targeting
2024-04-04,USP Study Abroad_Generic_240224,USP_S7_Stony,52.07,4,0,0.0,0.0,facebook,all india counselling look-a-like_290224
2024-02-15,USP_Program_More-Volume_No Logic_South-states_220124,USP_Influencer_videoAd4,17.66,146,0,0.0,0.0,facebook,related to study in us_south-states
2024-03-21,USP Study Abroad_Generic_240224,#6 ( Graphic ) - Master's Degree In 12 Months,2114.2,14422,54,0.37442796,4.0,facebook,ap&ts generic leads ad set_240224
2023-12-09,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#8 ( Graphic ) - Study In The USA,1.54,9,0,0.0,0.0,facebook,related to study in us [ 31st oct ]
2023-12-08,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,4.56,2,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2023-12-04,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,#2 ( Graphic ) - State University Of New York,189.41,591,3,0.50761421,1.0,facebook,related to study in us [ 23rd nov ]
2023-12-19,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,25.35,25,2,8.0,1.0,facebook,entrance exam [ 23rd nov ]
2023-12-21,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#9 ( Graphic ) - Study In The US,5.94,16,0,0.0,0.0,facebook,entrance exam [ 23rd nov ]
2023-12-19,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,0.36,2,0,0.0,0.0,facebook,focusing on university [ 23rd nov ]
2024-01-15,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,0.0,2,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-01-05,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#5 ( Graphic ) - Get Master's Degree in Just 12 Months,86.07,202,2,0.99009901,0.0,facebook,related to study in us [ 23rd nov ]
2024-01-05,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#7 ( Graphic ) - Get free pass,0.45,4,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2024-01-22,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,#10 ( Graphic ) - Get Into Top US Universitie,6.19,3,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-01-17,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#7 ( Graphic ) - Get a free pass,1.14,10,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 23rd nov ]
2023-11-04,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,20.45,45,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-01-31,USP_Program_Higher Intent_No Logic_South-states_220124,USP_Influencer_videoAd3,502.71,2187,10,0.45724737,2.0,facebook,focusing on university_south-states
2024-01-30,USP_Program_More-volume_With-Logic_South-states_220124,USP_Influencer_videoAd4,6.11,80,2,2.5,0.0,facebook,open targeting - advantage+ audience_south-states
2024-01-29,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,#9 ( Graphic ) - Study In The USA,887.05,10,0,0.0,7.0,facebook,open targeting - advantage+ audience [ 7th dec ]
2024-01-27,USP_2_Lead-gen-1_220124,#10 ( Graphic ) - Get Into Top US Universitie,3.34,17,0,0.0,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-02-14,USP_Program_Higher Intent_No Logic_South-states_220124,USP_Influencer_videoAd4,49.18,203,2,0.98522167,0.0,facebook,focusing on university_south-states
2024-02-12,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,#6 ( Graphic ) - Master's Degree In 12 Months,1772.77,5231,149,2.84840375,17.0,facebook,open targeting - advantage+ audience [ 7th dec ]
2024-03-24,USP Study Abroad_Generic_240224,USP_Webinar_without_GMAT/GRE,59.14,61,1,1.63934426,0.0,facebook,all india generic leads ad set_240224
2023-12-01,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,#7 ( Graphic ) - Get A Free Pass,5.17,11,0,0.0,0.0,facebook,open targeting - advantage+ audience [ 31st oct ]
2024-03-27,USP Study Abroad_Generic_240224,USP_S9_Stony_25L,13.85,35,0,0.0,0.0,facebook,ap&ts generic leads ad set_240224
2023-12-23,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,51.47,194,0,0.0,0.0,facebook,related to study in us [ 23rd nov ]
2023-12-19,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,#8 ( Graphic ) - Study In The USA,4.62,17,0,0.0,0.0,facebook,entrance exam [ 23rd nov ]
2024-03-27,USP_Webinar_070324,USP_RG_webinar_V3_Mayank,7.34,26,1,3.84615385,0.0,facebook,all india test aud webinar_200324
2024-02-04,USP_Program_More-volume_With-Logic_India_220124,#16 ( Graphic ) - Dual coursework_Hands,1.29,4,0,0.0,0.0,facebook,related to study in us_india
2024-02-02,USP_2_Lead-gen-1_220124,#8 ( Graphic ) - Study In The USA,86.07,267,4,1.49812734,0.0,facebook,usp-2_data_job-title_india_exclude_katntsap
2024-01-31,USP_COOP-Drexel_More_Volume_No Logic_India_240124,USP_Drexel_1_EWYL,7.2,14,0,0.0,0.0,facebook,entrance exam
2024-03-29,USP_Video_APTLTSKA_Lead-Gen_Websites_050324,RG Video,49.73,273,5,0.0183,0.0,google,competitor_url_targeting
2024-01-26,USP_2_Lead-gen-1_220124,#4 ( Graphic ) - How To Get Admmission In Your Dream Universities In US,268.99,603,5,0.8291874,1.0,facebook,usp-2_data_job-title_katntsap
2024-02-13,USP_Program_More-Volume_No Logic_South-states_220124,#6 ( Graphic ) - Master's Degree In 12 Months,1413.6,15563,27,0.1734884,1.0,facebook,related to study in us_south-states
2024-02-09,USP_COOP-Drexel_More_Volume_No Logic_India_240124,USP_Drexel_1_EWYL,346.36,529,17,3.21361059,3.0,facebook,open targeting - advantage+ audience
2023-11-30,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,#7 ( Graphic ) - Get A Free Pass,6.24,14,0,0.0,0.0,facebook,entrance exam [ 31st oct ]
2024-02-06,USP_Program_More-volume_With-Logic_India_220124,#17 ( Graphic ) 2.25L,1.82,11,0,0.0,0.0,facebook,related to study in us_india
2024-02-18,USP_Program_Lead-gen_2_Generic_140223,#12 ( Graphic ) - Master's Degree In 12 Months_Rutgers,39.35,47,1,2.12765957,0.0,facebook,location-tnka_combined_targeting
2024-02-20,USP_Program_Lead-gen_4_MAR&MBA_140223,USP_Fairfield_MS-Marketing_4,1531.69,6329,54,0.85321536,7.0,facebook,india_ex-aptntska_combined_targeting
